,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM
2021-03-12 09:00:00,6.6607,2.055,5.1,12.05,1.386,6.265,4.49
2021-03-13 09:00:00,7.0615,2.219,5.28,12.7,1.59,6.855,4.7
2021-03-14 09:00:00,6.8587,2.147,5.11,12.25,1.48,6.423,4.51
2021-03-15 09:00:00,6.4487,2.076,5.05,11.9,1.406,6.06,4.44
2021-03-16 09:00:00,6.602,2.097,5.34,14.55,1.444,6.14,4.6
2021-03-17 09:00:00,6.8494,2.124,5.47,16.0,1.464,6.295,4.69
2021-03-18 09:00:00,6.7139,2.065,5.45,14.35,1.427,6.15,4.59
2021-03-19 09:00:00,6.7974,2.117,5.45,15.15,1.436,6.231,4.63
2021-03-20 09:00:00,6.7849,2.106,6.14,14.0,1.433,6.253,4.85
2021-03-21 09:00:00,6.712,2.088,6.04,13.9,1.407,6.131,4.72
2021-03-22 09:00:00,6.4725,2.009,6.5,13.15,1.393,6.081,4.67
2021-03-23 09:00:00,6.5458,2.011,6.63,13.5,1.474,6.162,4.77
2021-03-24 09:00:00,6.4777,1.9595,5.95,13.2,1.399,5.878,4.47
2021-03-25 09:00:00,6.3328,1.958,6.3,13.5,1.37,5.826,4.47
2021-03-26 09:00:00,6.5675,2.029,6.74,14.55,1.42,6.031,4.6
2021-03-27 09:00:00,6.6591,2.043,6.53,14.1,1.405,5.976,4.55
2021-03-28 09:00:00,6.7133,2.033,6.58,14.3,1.429,5.994,4.8
2021-03-29 09:00:00,6.8701,2.165,6.74,14.3,1.518,6.186,4.83
2021-03-30 09:00:00,7.08,2.22,6.78,14.6,1.594,6.341,4.85
2021-03-31 09:00:00,7.1513,2.334,6.93,14.55,1.739,6.603,4.94
2021-04-01 09:00:00,7.2749,2.436,7.08,14.65,1.774,6.88,5.26
2021-04-02 09:00:00,7.3855,2.679,7.61,14.95,1.914,7.277,5.51
2021-04-03 09:00:00,7.2187,2.544,7.33,14.7,1.742,6.714,5.16
2021-04-04 09:00:00,7.3974,2.64,8.07,15.05,1.854,7.19,5.45
2021-04-05 09:00:00,7.877,2.814,12.4,16.8,2.192,8.677,7.2
2021-04-06 09:00:00,7.7944,2.835,14.75,16.9,2.405,8.9,7.45
2021-04-07 09:00:00,7.285,2.555,11.9,15.2,2.51,8.01,5.98
2021-04-08 09:00:00,7.5316,2.702,13.7,15.85,2.577,8.387,6.43
2021-04-09 09:00:00,7.6066,2.706,13.35,15.75,2.47,8.264,6.37
2021-04-10 09:00:00,7.853,2.803,18.05,16.05,2.681,8.848,7.38
2021-04-11 09:00:00,7.8743,2.824,17.7,16.6,2.682,9.074,7.63
2021-04-12 09:00:00,7.8178,2.795,19.2,17.2,2.56,8.766,7.76
2021-04-13 09:00:00,8.0736,2.925,22.75,17.95,2.691,9.461,8.18
2021-04-14 09:00:00,8.0401,3.112,23.35,18.6,2.804,10.41,8.17
2021-04-15 09:00:00,7.967,3.174,22.2,18.6,3.624,11.135,8.06
2021-04-16 09:00:00,7.9351,3.141,20.25,18.4,4.911,14.31,7.81
2021-04-17 09:00:00,7.7905,3.01,20.05,17.75,4.9,12.95,7.66
2021-04-18 09:00:00,7.5643,3.011,18.95,17.15,5.068,13.1,7.13
2021-04-19 09:00:00,7.1456,2.781,16.9,15.4,4.349,11.46,6.28
2021-04-20 09:00:00,7.0402,2.908,17.25,15.8,4.304,11.74,6.59
2021-04-21 09:00:00,6.8198,2.99,16.35,15.2,4.059,11.52,6.2
2021-04-22 09:00:00,5.9962,2.769,13.35,13.25,3.951,9.895,5.17
2021-04-23 09:00:00,6.09,2.812,13.9,13.8,3.94,9.989,5.35
2021-04-24 09:00:00,6.0853,2.693,12.75,13.45,3.628,9.37,5.16
2021-04-25 09:00:00,5.9859,2.831,12.6,13.3,3.61,9.26,5.09
2021-04-26 09:00:00,6.4198,3.004,16.15,14.7,3.908,10.075,5.78
2021-04-27 09:00:00,6.4767,3.14,16.5,15.35,3.988,10.48,6.0
2021-04-28 09:00:00,6.41,3.213,15.9,15.65,4.119,10.64,5.84
2021-04-29 09:00:00,6.3814,3.279,16.6,15.6,4.114,10.47,5.86
2021-04-30 09:00:00,6.7939,3.271,18.85,15.9,4.275,11.725,6.23
2021-05-01 09:00:00,6.9049,3.507,19.65,16.15,5.34,12.005,6.43
2021-05-02 09:00:00,6.8452,3.563,18.9,16.0,5.438,11.76,6.7
2021-05-03 09:00:00,6.9996,4.226,19.05,16.7,6.37,12.465,6.76
2021-05-04 09:00:00,6.6829,4.081,17.45,15.9,8.6,12.04,6.31
2021-05-05 09:00:00,6.8679,4.209,19.25,17.65,11.2,18.245,7.3
2021-05-06 09:00:00,6.8767,4.255,19.55,20.3,15.9,18.515,7.95
2021-05-07 09:00:00,6.8563,4.169,19.0,19.8,14.695,16.465,7.56
2021-05-08 09:00:00,7.174,4.762,19.05,19.75,15.69,17.12,7.49
2021-05-09 09:00:00,7.1505,4.812,18.85,21.7,14.51,17.71,7.7
2021-05-10 09:00:00,7.0902,5.009,17.75,20.85,13.81,16.79,8.37
2021-05-11 09:00:00,6.9741,5.118,18.2,21.75,13.69,18.98,9.03
2021-05-12 09:00:00,6.2257,4.747,15.85,19.35,10.74,15.33,7.36
2021-05-13 09:00:00,6.3069,4.721,17.25,24.35,11.405,16.1,8.24
2021-05-14 09:00:00,6.1797,5.031,17.25,24.75,12.795,16.235,8.24
2021-05-15 09:00:00,5.8807,4.581,18.65,27.15,12.22,15.075,8.53
2021-05-16 09:00:00,5.7649,4.452,18.0,28.65,11.795,14.55,8.85
2021-05-17 09:00:00,5.4057,4.086,18.6,25.3,11.14,13.26,8.01
2021-05-18 09:00:00,5.3419,4.205,19.8,24.95,11.155,13.56,8.06
2021-05-19 09:00:00,5.0379,3.35,14.85,20.25,8.176,9.897,6.13
2021-05-20 09:00:00,5.132,3.502,14.9,22.75,9.312,10.35,6.29
2021-05-21 09:00:00,4.9112,3.196,13.25,20.4,8.427,9.15,5.52
2021-05-22 09:00:00,4.746,2.913,11.45,18.5,7.416,7.995,4.92
2021-05-23 09:00:00,4.2585,2.583,9.72,16.15,6.324,6.776,4.46
2021-05-24 09:00:00,4.6963,3.209,12.0,18.75,8.932,9.103,5.33
2021-05-25 09:00:00,4.7047,3.316,11.95,19.1,9.638,8.965,5.28
2021-05-26 09:00:00,4.7325,3.472,12.4,21.35,9.63,9.198,5.4
2021-05-27 09:00:00,4.6563,3.318,11.8,20.05,9.055,9.067,5.1
2021-05-28 09:00:00,4.3723,2.96,10.95,18.55,8.355,8.431,4.89
2021-05-29 09:00:00,4.2688,2.818,10.25,17.35,7.944,8.041,4.53
2021-05-30 09:00:00,4.3177,2.895,10.95,19.1,8.009,8.032,4.55
2021-05-31 09:00:00,4.3761,3.169,12.15,20.3,8.224,8.263,4.73
2021-06-01 09:00:00,4.32,3.102,11.9,20.4,7.989,8.138,4.93
2021-06-02 09:00:00,4.3732,3.151,11.95,20.4,7.979,8.128,4.89
2021-06-03 09:00:00,4.5431,3.31,12.15,21.35,8.092,8.33,4.93
2021-06-04 09:00:00,4.2938,3.13,11.25,19.9,7.538,7.821,4.49
2021-06-05 09:00:00,4.1943,3.103,10.95,19.55,7.463,7.666,4.43
2021-06-06 09:00:00,4.178,3.16,11.05,19.55,7.469,7.639,4.44
2021-06-07 09:00:00,3.9064,3.021,10.05,18.25,6.758,6.935,4.03
2021-06-08 09:00:00,3.8494,2.893,10.05,18.3,6.533,6.864,4.03
2021-06-09 09:00:00,4.3278,3.018,10.7,18.8,7.21,7.335,4.23
2021-06-10 09:00:00,4.2836,2.888,10.15,17.9,6.806,7.025,3.96
2021-06-11 09:00:00,4.3698,2.756,9.9,16.85,6.649,6.752,3.72
2021-06-12 09:00:00,4.143,2.76,9.67,17.15,6.414,6.742,3.82
2021-06-13 09:00:00,4.4746,2.878,10.1,17.85,6.77,7.041,3.95
2021-06-14 09:00:00,4.6501,2.958,10.25,18.05,6.803,7.357,3.94
2021-06-15 09:00:00,4.6389,2.94,10.05,18.0,6.72,7.253,3.86
2021-06-16 09:00:00,4.5295,2.801,9.84,17.55,6.541,7.012,3.76
2021-06-17 09:00:00,4.4854,2.794,9.9,17.5,6.539,7.035,3.74
2021-06-18 09:00:00,4.2599,2.65,9.45,16.8,6.234,6.682,3.53
2021-06-19 09:00:00,4.2088,2.574,9.01,16.45,6.049,6.55,3.43
2021-06-20 09:00:00,4.1842,2.637,9.1,16.75,5.988,6.548,3.49
2021-06-21 09:00:00,3.7393,2.233,7.18,13.95,4.683,5.386,2.8
2021-06-22 09:00:00,3.7784,2.186,6.39,13.45,4.265,5.158,2.73
2021-06-23 09:00:00,3.9077,2.282,7.4,14.45,4.724,5.482,2.97
2021-06-24 09:00:00,4.0098,2.306,7.8,15.7,4.988,5.662,3.1
2021-06-25 09:00:00,3.7152,2.127,7.19,14.7,4.628,5.29,2.84
2021-06-26 09:00:00,3.7629,2.135,7.18,14.7,4.743,5.369,2.91
2021-06-27 09:00:00,3.9985,2.281,7.47,15.45,4.885,5.508,2.99
2021-06-28 09:00:00,3.9959,2.415,7.47,15.45,5.022,5.816,3.05
2021-06-29 09:00:00,4.1528,2.507,8.16,15.9,6.591,6.073,3.29
2021-06-30 09:00:00,4.0674,2.636,8.19,16.1,6.7,6.123,3.3
2021-07-01 09:00:00,3.932,2.475,7.75,15.6,6.228,5.826,3.15
2021-07-02 09:00:00,3.9442,2.508,7.64,16.3,6.28,5.787,3.07
2021-07-03 09:00:00,4.0299,2.586,7.83,16.4,6.607,5.877,3.07
2021-07-04 09:00:00,4.0948,2.694,8.07,16.9,6.59,6.106,3.11
2021-07-05 09:00:00,3.9506,2.574,7.66,16.45,6.3,5.917,2.97
2021-07-06 09:00:00,3.9814,2.704,7.75,16.55,6.381,5.972,3.03
2021-07-07 09:00:00,3.9743,2.717,7.65,16.45,6.23,5.978,3.01
2021-07-08 09:00:00,3.9082,2.519,7.4,15.8,5.881,5.823,2.89
2021-07-09 09:00:00,3.982,2.527,7.49,15.9,5.903,5.938,2.9
2021-07-10 09:00:00,3.9626,2.493,7.38,15.75,5.801,5.876,2.88
2021-07-11 09:00:00,4.0194,2.513,7.46,15.8,5.833,5.855,2.88
2021-07-12 09:00:00,3.9193,2.408,7.42,15.5,5.644,5.685,2.83
2021-07-13 09:00:00,3.8713,2.301,7.33,15.05,5.39,5.517,2.76
2021-07-14 09:00:00,3.8592,2.346,7.3,14.9,5.368,5.505,2.82
2021-07-15 09:00:00,3.7606,2.267,7.06,14.5,5.101,5.381,2.84
2021-07-16 09:00:00,3.7199,2.224,6.98,13.85,4.869,5.188,2.79
2021-07-17 09:00:00,3.7205,2.24,6.89,13.85,4.903,5.151,2.75
2021-07-18 09:00:00,3.7663,2.242,6.95,14.0,4.965,5.189,2.72
2021-07-19 09:00:00,3.6799,2.169,6.65,13.4,4.971,4.958,2.52
2021-07-20 09:00:00,3.5305,2.119,6.27,12.55,4.695,4.727,2.52
2021-07-21 09:00:00,3.8013,2.362,6.76,13.9,5.067,5.088,2.69
2021-07-22 09:00:00,3.7925,2.372,6.94,13.95,5.093,5.182,3.09
2021-07-23 09:00:00,3.9108,2.471,7.08,14.05,5.323,5.293,3.13
2021-07-24 09:00:00,4.0112,2.558,7.14,14.4,5.771,5.378,3.13
2021-07-25 09:00:00,4.107,2.54,7.04,14.3,5.606,5.293,3.04
2021-07-26 09:00:00,4.3001,2.576,7.21,14.45,5.587,5.552,3.01
2021-07-27 09:00:00,4.5409,2.646,7.44,14.75,5.699,5.789,3.04
2021-07-28 09:00:00,4.635,2.662,8.51,14.95,5.703,5.925,3.13
2021-07-29 09:00:00,4.5907,2.731,8.6,14.75,5.672,6.179,3.13
2021-07-30 09:00:00,4.8555,2.836,8.66,15.1,5.866,6.378,3.22
2021-07-31 09:00:00,4.7979,2.92,8.63,15.3,5.944,6.326,3.29
2021-08-01 09:00:00,4.6274,2.967,8.41,15.3,5.83,6.101,3.19
2021-08-02 09:00:00,4.5451,3.023,8.56,15.2,5.962,6.321,3.18
2021-08-03 09:00:00,4.4969,2.948,8.38,16.1,5.83,6.343,3.22
2021-08-04 09:00:00,4.5718,3.136,8.42,15.85,5.937,6.286,3.23
2021-08-05 09:00:00,4.7139,3.26,8.45,16.0,6.056,6.32,3.23
2021-08-06 09:00:00,4.9349,3.326,8.61,16.15,6.113,6.41,3.28
2021-08-07 09:00:00,5.0956,3.611,9.38,16.85,6.949,6.707,3.51
2021-08-08 09:00:00,5.0799,3.493,9.04,16.55,6.632,6.447,3.33
2021-08-09 09:00:00,5.2846,3.612,9.35,16.9,6.773,6.768,3.42
2021-08-10 09:00:00,5.2339,3.611,9.77,19.3,6.761,6.808,3.56
2021-08-11 09:00:00,5.259,3.651,11.65,20.75,7.008,7.159,3.89
2021-08-12 09:00:00,5.2079,3.572,11.35,21.5,7.041,7.098,3.86
2021-08-13 09:00:00,5.5146,3.832,12.55,24.8,7.412,7.583,4.16
2021-08-14 09:00:00,5.4812,3.802,14.95,25.45,7.83,8.097,4.6
2021-08-15 09:00:00,5.4636,3.844,14.9,25.2,8.738,8.209,4.54
2021-08-16 09:00:00,5.3863,3.695,13.95,24.3,8.151,7.899,4.36
2021-08-17 09:00:00,5.266,3.549,13.0,22.7,7.54,7.536,4.03
2021-08-18 09:00:00,5.2812,3.555,13.45,24.8,7.544,7.451,4.03
2021-08-19 09:00:00,5.5017,3.744,14.55,29.2,7.885,7.763,4.33
2021-08-20 09:00:00,5.7683,3.835,14.75,28.7,8.22,8.17,4.5
2021-08-21 09:00:00,5.7553,3.797,14.3,28.65,7.988,7.956,4.38
2021-08-22 09:00:00,5.7681,3.79,14.35,31.65,7.88,7.872,4.37
2021-08-23 09:00:00,5.7627,3.864,14.5,33.85,7.933,7.896,4.41
2021-08-24 09:00:00,5.6134,3.728,13.35,32.0,7.412,7.499,4.12
2021-08-25 09:00:00,5.71,3.765,13.7,31.9,7.475,7.589,4.18
2021-08-26 09:00:00,5.5225,3.648,12.7,29.9,7.063,7.148,3.95
2021-08-27 09:00:00,5.7401,3.826,13.95,34.5,7.543,7.465,4.18
2021-08-28 09:00:00,5.7428,3.809,13.45,33.5,7.7,7.769,4.09
2021-08-29 09:00:00,5.7272,3.78,13.35,33.4,7.634,7.739,4.03
2021-08-30 09:00:00,5.58,3.825,13.05,32.5,7.356,7.5,3.92
2021-08-31 09:00:00,5.523,4.014,13.85,32.4,7.48,7.455,3.98
2021-09-01 09:00:00,5.6455,4.422,14.35,33.15,8.003,7.6,4.09
2021-09-02 09:00:00,5.7155,4.398,14.6,34.35,7.876,7.731,4.18
2021-09-03 09:00:00,5.7783,4.551,14.85,34.25,8.073,8.227,4.26
2021-09-04 09:00:00,5.7827,4.501,14.55,32.85,7.971,8.222,4.29
2021-09-05 09:00:00,5.9212,4.521,14.95,33.3,8.407,8.74,4.56
2021-09-06 09:00:00,6.0839,4.537,16.0,32.8,8.478,9.066,4.9
2021-09-07 09:00:00,5.6672,4.146,13.6,30.35,7.227,8.133,4.04
2021-09-08 09:00:00,5.558,4.229,13.3,29.85,7.132,8.001,3.98
2021-09-09 09:00:00,5.59,4.133,13.15,30.3,7.105,7.975,4.0
2021-09-10 09:00:00,5.5031,3.943,12.95,29.25,6.91,7.719,3.89
2021-09-11 09:00:00,5.48,3.965,13.1,31.6,6.927,7.713,3.95
2021-09-12 09:00:00,5.5078,4.071,13.4,30.95,6.962,7.753,3.99
2021-09-13 09:00:00,5.4274,3.969,12.85,29.0,6.735,7.431,3.85
2021-09-14 09:00:00,5.6564,4.125,13.15,29.0,6.883,7.684,3.97
2021-09-15 09:00:00,5.7207,4.291,13.3,29.55,7.028,7.765,4.04
2021-09-16 09:00:00,5.7277,4.278,13.1,29.0,6.959,7.661,3.97
2021-09-17 09:00:00,5.7642,4.15,13.0,28.6,6.902,7.576,3.89
2021-09-18 09:00:00,5.8597,4.166,13.05,28.8,6.946,7.655,3.91
2021-09-19 09:00:00,5.7976,4.086,12.9,28.05,6.794,7.474,3.85
2021-09-20 09:00:00,5.3801,3.728,11.55,26.05,6.13,6.79,3.53
2021-09-21 09:00:00,5.0699,3.449,10.9,24.75,5.692,6.285,3.3
2021-09-22 09:00:00,5.3856,3.805,12.4,27.95,6.341,6.776,3.62
2021-09-23 09:00:00,5.441,3.817,12.15,28.25,6.233,6.702,3.67
2021-09-24 09:00:00,5.2176,3.568,11.5,27.8,5.809,6.266,3.42
2021-09-25 09:00:00,5.2326,3.591,11.5,28.25,5.826,6.34,3.41
2021-09-26 09:00:00,5.2798,3.739,11.55,27.05,5.778,6.156,3.37
2021-09-27 09:00:00,5.1834,3.599,11.3,26.25,5.592,6.021,3.26
2021-09-28 09:00:00,5.0309,3.445,10.95,25.0,5.513,5.822,3.15
2021-09-29 09:00:00,5.08,3.489,11.35,25.25,5.561,5.937,3.29
2021-09-30 09:00:00,5.3523,3.663,11.6,25.9,5.74,6.157,3.4
2021-10-01 09:00:00,5.8348,4.011,12.65,27.35,6.288,6.603,3.63
2021-10-02 09:00:00,5.8228,4.134,12.65,27.55,6.513,6.745,3.86
2021-10-03 09:00:00,5.8567,4.154,12.8,27.35,6.518,6.925,3.82
2021-10-04 09:00:00,6.002,4.131,12.7,26.75,6.42,6.757,3.78
2021-10-05 09:00:00,6.1666,4.211,13.0,26.8,6.527,7.118,3.84
2021-10-06 09:00:00,6.7,4.328,13.1,26.8,6.654,7.495,4.32
2021-10-07 09:00:00,6.55,4.361,13.0,27.7,6.606,7.429,4.18
2021-10-08 09:00:00,6.5951,4.355,12.95,27.35,6.551,7.298,4.11
2021-10-09 09:00:00,6.7057,4.37,14.15,27.7,6.787,7.512,4.31
2021-10-10 09:00:00,6.7801,4.241,14.05,27.2,6.569,7.267,4.12
2021-10-11 09:00:00,7.0921,4.375,14.05,26.85,6.657,7.426,4.25
2021-10-12 09:00:00,6.9164,4.311,13.55,26.15,6.51,7.272,4.1
2021-10-13 09:00:00,6.9857,4.394,13.75,26.6,6.515,7.251,4.49
2021-10-14 09:00:00,6.9783,4.609,13.75,26.45,6.639,7.285,4.5
2021-10-15 09:00:00,7.5688,4.752,14.05,27.25,6.664,7.682,4.44
2021-10-16 09:00:00,7.4806,4.713,13.95,26.75,6.64,7.675,4.87
2021-10-17 09:00:00,7.5933,4.744,13.5,26.65,6.545,7.555,4.72
2021-10-18 09:00:00,7.6546,4.631,13.4,26.25,6.48,7.546,4.68
2021-10-19 09:00:00,7.8776,4.743,13.35,25.9,6.479,7.589,4.58
2021-10-20 09:00:00,7.9917,5.04,13.85,26.55,6.722,7.819,4.74
2021-10-21 09:00:00,7.6396,4.967,13.35,26.2,6.791,7.64,4.58
2021-10-22 09:00:00,7.4364,4.867,13.3,26.35,6.681,7.636,4.56
2021-10-23 09:00:00,7.483,5.08,13.35,26.45,6.839,7.67,4.61
2021-10-24 09:00:00,7.4501,4.999,13.25,26.0,6.73,7.567,4.56
2021-10-25 09:00:00,7.62,5.105,13.25,26.0,6.733,7.549,4.69
2021-10-26 09:00:00,7.3293,5.018,13.4,25.95,6.582,7.422,4.54
2021-10-27 09:00:00,7.1845,4.82,12.25,23.55,5.997,6.747,4.07
2021-10-28 09:00:00,7.3122,5.17,12.75,24.05,6.31,6.98,4.15
2021-10-29 09:00:00,7.4568,5.291,13.0,24.15,6.437,7.119,4.33
2021-10-30 09:00:00,7.3413,5.131,12.85,23.3,6.297,6.953,4.26
2021-10-31 09:00:00,7.2391,5.062,13.15,23.2,6.44,7.05,4.4
2021-11-01 09:00:00,7.2401,5.134,12.95,23.15,6.405,6.986,4.36
2021-11-02 09:00:00,7.415,5.376,13.3,23.15,6.47,7.028,4.5
2021-11-03 09:00:00,7.46,5.461,14.3,24.55,6.583,7.287,4.61
2021-11-04 09:00:00,7.3807,5.45,14.45,23.9,6.469,7.181,4.49
2021-11-05 09:00:00,7.4121,5.44,14.05,24.15,6.461,7.254,4.43
2021-11-06 09:00:00,7.4575,5.476,13.95,24.3,6.415,7.14,4.4
2021-11-07 09:00:00,7.6536,5.587,14.8,24.45,6.549,7.268,4.46
2021-11-08 09:00:00,8.1403,5.805,15.45,25.6,6.828,7.691,4.6
2021-11-09 09:00:00,8.0857,5.713,15.15,27.35,7.347,8.657,4.96
2021-11-10 09:00:00,7.966,5.689,14.6,25.8,7.011,8.135,4.71
2021-11-11 09:00:00,7.8917,5.749,14.8,25.35,6.939,8.231,4.76
2021-11-12 09:00:00,7.8165,5.684,14.5,24.95,6.761,8.139,4.62
2021-11-13 09:00:00,7.7867,5.622,14.4,24.8,6.813,8.041,4.57
2021-11-14 09:00:00,7.931,5.609,14.4,24.7,6.802,8.221,4.57
2021-11-15 09:00:00,7.7602,5.563,14.25,24.65,6.68,8.106,4.59
2021-11-16 09:00:00,7.3897,5.179,13.4,23.1,6.263,7.388,4.22
2021-11-17 09:00:00,7.3935,5.253,13.4,23.0,6.293,7.313,4.25
2021-11-18 09:00:00,7.0611,4.953,12.85,22.15,6.01,6.869,4.06
2021-11-19 09:00:00,7.1813,5.311,13.45,23.0,6.262,7.108,4.38
2021-11-20 09:00:00,7.3669,5.45,13.55,23.75,6.303,7.223,4.31
2021-11-21 09:00:00,7.3047,5.303,13.25,22.95,6.279,7.162,4.27
2021-11-22 09:00:00,7.0589,5.125,13.0,22.3,6.094,6.976,4.22
2021-11-23 09:00:00,7.1802,5.401,13.3,21.9,6.171,7.114,4.25
2021-11-24 09:00:00,7.168,5.35,12.95,20.95,6.045,7.751,4.1
2021-11-25 09:00:00,7.3171,5.612,12.95,20.8,6.272,7.657,4.25
2021-11-26 09:00:00,6.8549,5.153,12.0,19.5,5.94,7.082,4.18
2021-11-27 09:00:00,7.0039,5.249,12.15,19.75,6.01,7.223,4.18
2021-11-28 09:00:00,7.2303,5.42,12.2,20.1,6.017,7.226,4.1
2021-11-29 09:00:00,7.224,5.551,12.35,20.05,6.027,7.183,4.11
2021-11-30 09:00:00,7.0702,5.739,12.35,19.35,6.001,7.071,4.16
2021-12-01 09:00:00,7.0936,5.692,12.25,19.25,5.957,7.085,4.15
2021-12-02 09:00:00,7.0539,5.626,12.1,21.5,5.875,7.007,4.23
2021-12-03 09:00:00,6.8053,5.356,11.7,19.7,5.696,6.763,4.16
2021-12-04 09:00:00,6.2206,5.198,10.7,17.9,4.985,5.986,3.68
2021-12-05 09:00:00,6.1877,5.259,10.1,17.3,4.868,5.675,3.59
2021-12-06 09:00:00,6.2626,5.388,10.3,17.65,4.92,5.908,3.65
2021-12-07 09:00:00,6.3204,5.379,10.2,17.25,4.947,5.916,3.57
2021-12-08 09:00:00,6.2217,5.462,10.65,17.2,5.054,5.928,3.77
2021-12-09 09:00:00,5.9425,5.128,10.7,16.05,4.692,5.601,3.42
2021-12-10 09:00:00,5.9683,4.955,10.1,15.4,4.612,5.541,3.3
2021-12-11 09:00:00,6.1427,5.089,10.4,16.8,4.731,5.702,3.41
2021-12-12 09:00:00,6.2049,5.119,10.4,16.7,4.704,5.686,3.42
2021-12-13 09:00:00,5.8626,4.747,9.82,15.4,4.294,5.294,3.18
2021-12-14 09:00:00,5.993,4.781,10.05,15.7,4.387,5.405,3.3
2021-12-15 09:00:00,6.1198,5.037,10.35,16.45,4.525,5.598,3.42
2021-12-16 09:00:00,5.9817,4.965,10.05,15.6,4.411,5.497,3.22
2021-12-17 09:00:00,5.8086,4.872,10.0,15.35,4.316,5.34,3.19
2021-12-18 09:00:00,5.8402,4.933,10.25,15.45,4.36,5.429,3.2
2021-12-19 09:00:00,5.8329,4.899,10.4,15.5,4.349,5.399,3.17
2021-12-20 09:00:00,5.8011,4.866,10.9,15.3,4.269,5.316,3.21
2021-12-21 09:00:00,6.0023,4.936,11.6,15.7,4.347,5.38,3.29
2021-12-22 09:00:00,5.9753,4.893,11.7,16.3,4.393,5.384,3.3
2021-12-23 09:00:00,6.149,4.971,12.05,17.85,4.543,5.515,3.47
2021-12-24 09:00:00,6.1939,4.937,11.15,16.95,4.561,5.51,3.39
2021-12-25 09:00:00,6.1177,4.954,11.2,17.6,4.613,5.515,3.5
2021-12-26 09:00:00,6.1467,4.917,11.2,17.6,4.595,5.466,3.52
2021-12-27 09:00:00,6.1508,4.896,11.25,18.35,4.571,5.631,3.63
2021-12-28 09:00:00,5.8274,4.65,10.4,17.15,4.282,5.386,3.36
2021-12-29 09:00:00,5.7089,4.456,10.05,16.3,4.189,5.285,3.28
2021-12-30 09:00:00,5.72,4.506,10.2,16.5,4.205,5.248,3.25
2021-12-31 09:00:00,5.6784,4.505,10.2,16.05,4.177,5.271,3.27
2022-01-01 09:00:00,5.7915,4.577,10.35,16.75,4.241,5.397,3.37
2022-01-02 09:00:00,5.7531,4.652,10.45,16.75,4.302,5.447,3.54
2022-01-03 09:00:00,5.6641,4.591,10.2,16.1,4.239,5.308,3.54
2022-01-04 09:00:00,5.6023,4.619,10.05,16.05,4.171,5.214,3.41
2022-01-05 09:00:00,5.3854,4.382,9.55,15.2,3.964,4.958,3.3
2022-01-06 09:00:00,5.3239,4.212,9.62,15.8,3.909,4.949,3.32
2022-01-07 09:00:00,5.1449,3.955,9.44,15.0,3.773,4.774,3.18
2022-01-08 09:00:00,5.2142,3.86,9.32,14.8,3.676,4.6675,3.19
2022-01-09 09:00:00,5.1678,3.886,9.29,14.45,3.678,4.6545,3.22
2022-01-10 09:00:00,5.1246,3.78,9.08,13.8,3.497,4.455,3.1
2022-01-11 09:00:00,5.2307,3.965,9.42,14.5,3.632,4.532,3.23
2022-01-12 09:00:00,5.3349,4.092,9.69,15.9,3.784,4.66,3.42
2022-01-13 09:00:00,5.1885,3.946,9.34,15.0,3.685,4.591,3.28
2022-01-14 09:00:00,5.223,4.011,9.38,15.65,3.88,4.678,3.2
2022-01-15 09:00:00,5.2357,4.037,9.48,15.7,3.992,4.747,3.15
2022-01-16 09:00:00,5.2165,4.047,9.41,17.05,3.91,4.695,3.14
2022-01-17 09:00:00,5.1436,3.917,9.28,19.5,3.776,4.643,3.12
2022-01-18 09:00:00,5.1179,3.821,9.09,17.65,3.946,4.6135,3.08
2022-01-19 09:00:00,5.0333,3.72,8.92,16.15,3.781,4.4605,2.97
2022-01-20 09:00:00,4.9648,3.66,8.78,15.4,3.585,4.366,2.82
2022-01-21 09:00:00,4.5316,3.196,7.91,14.0,3.227,3.924,2.52
2022-01-22 09:00:00,4.3375,2.987,7.38,13.7,2.994,3.61,2.39
2022-01-23 09:00:00,4.4253,3.097,7.69,13.9,3.067,3.693,2.45
2022-01-24 09:00:00,4.4731,2.98,7.48,13.25,2.946,3.57,2.41
2022-01-25 09:00:00,4.4909,2.986,7.5,13.0,2.925,3.5435,2.38
2022-01-26 09:00:00,4.51,3.017,7.58,13.2,2.981,3.54,2.41
2022-01-27 09:00:00,4.5809,2.987,7.5,13.05,2.995,3.56,2.39
2022-01-28 09:00:00,4.6588,3.139,7.57,13.25,3.11,3.6635,2.45
2022-01-29 09:00:00,4.7146,3.217,7.65,13.45,3.138,3.6895,2.51
2022-01-30 09:00:00,4.7208,3.243,7.51,13.2,3.109,3.617,2.44
2022-01-31 09:00:00,4.7266,3.301,7.6,13.2,3.156,3.5345,2.46
2022-02-01 09:00:00,4.776,3.44,7.76,13.75,3.305,3.568,2.49
2022-02-02 09:00:00,4.5517,3.303,7.41,13.1,3.241,3.4315,2.38
2022-02-03 09:00:00,4.5835,3.308,7.49,13.2,3.421,3.445,2.4
2022-02-04 09:00:00,5.0633,3.65,7.99,13.95,3.618,3.7305,2.54
2022-02-05 09:00:00,5.0788,3.695,8.17,14.15,3.619,3.9235,2.61
2022-02-06 09:00:00,5.1732,3.733,8.33,14.3,3.651,3.9675,2.73
